1.482535460992907872e+02 6.636056601226162854e+01 1.440000000000000000e+02 4.318232860520094363e+01 4.865652067818532345e+01 2.300000000000000000e+01 1.187437943262411295e+02 7.506922508505218161e+01 1.766246730601569368e+02 3.613327700120805730e+01 1.710000000000000000e+02 5.932127288578901414e+01 4.951786826181091072e+01 5.700000000000000000e+01 1.504389712292937986e+02 6.098638833645068758e+01 1.650000000000000000e+02 0.000000000000000000e+00
1.040070921985815566e+01 1.518456817325136399e+01 0.000000000000000000e+00 1.030363475177304906e+02 5.499647132795872295e+01 8.900000000000000000e+01 2.183806146572103923e+00 1.132696515622627231e+01 1.261072362685265880e+01 1.649569144294383705e+01 1.000000000000000000e+00 1.223565823888404509e+02 4.045581784781765577e+01 1.030000000000000000e+02 9.459459459459459985e-02 7.335742635039770310e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.152039007092198553e+01 1.899907140543054140e+01 0.000000000000000000e+00 1.043980496453900741e+02 5.373939179260098342e+01 8.900000000000000000e+01 3.670212765957446832e-01 2.730083670557932329e+00 1.261246730601569332e+01 1.649726514857303528e+01 1.000000000000000000e+00 1.223574542284219717e+02 4.045672603628283071e+01 1.030000000000000000e+02 9.459459459459459985e-02 7.335742635039770310e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.361406619385342687e+00 1.748625768855360008e+01 0.000000000000000000e+00 1.091164302600472809e+02 6.490017367685024396e+01 9.400000000000000000e+01 1.150874704491725709e+02 6.914402369853176822e+01 5.138622493461203256e+00 1.861993005191537165e+01 0.000000000000000000e+00 1.332903225806451530e+02 5.077748028830799853e+01 1.180000000000000000e+02 1.407000871839581464e+02 5.817314616388244275e+01 1.350000000000000000e+02 0.000000000000000000e+00
1.264335106382978751e+02 6.695310592051387744e+01 1.070000000000000000e+02 1.209403073286052006e+02 6.178925409339840513e+01 1.050000000000000000e+02 5.319444444444444642e+00 2.527018118062788687e+01 1.508456843940714975e+02 5.468206980922112592e+01 1.190000000000000000e+02 1.432205754141238003e+02 4.841032834545313079e+01 1.160000000000000000e+02 4.200087183958151726e+00 2.523384236181907170e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.820774231678486998e+01 4.061011850421649427e+01 1.000000000000000000e+00 3.581648936170212494e+01 5.537030679590871785e+01 0.000000000000000000e+00 1.227278368794326298e+02 6.859892241537197322e+01 3.596076721883173377e+01 4.304174930859450399e+01 1.300000000000000000e+01 4.618526591107236356e+01 6.110204230355253685e+01 1.200000000000000000e+01 1.469254577157802828e+02 5.585852198475579655e+01 1.310000000000000000e+02 0.000000000000000000e+00
7.159278959810874809e+00 2.392347154434439815e+01 0.000000000000000000e+00 1.092760047281323921e+02 6.467586076426108832e+01 9.400000000000000000e+01 1.144468085106382915e+02 6.972322101650246395e+01 5.138622493461203256e+00 1.861993005191537165e+01 0.000000000000000000e+00 1.332903225806451530e+02 5.077848471213516746e+01 1.180000000000000000e+02 1.407009590235396672e+02 5.817340543016048571e+01 1.350000000000000000e+02 0.000000000000000000e+00
1.258209219858156018e+02 6.754198737618260395e+01 1.070000000000000000e+02 1.213930260047281280e+02 6.076922998578735502e+01 1.050000000000000000e+02 2.953014184397162900e+00 2.102018005722350225e+01 1.513225806451612812e+02 5.460117461684363604e+01 1.200000000000000000e+02 1.436765475152571980e+02 4.832340736462072073e+01 1.170000000000000000e+02 4.207497820401045807e+00 2.539715255508952652e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.475768321513002377e+02 6.729046811536231587e+01 1.440000000000000000e+02 4.374586288416075774e+01 4.864353089097750171e+01 2.200000000000000000e+01 1.178980496453900741e+02 7.620202212451548007e+01 1.758522231909328752e+02 3.628504621402626640e+01 1.680000000000000000e+02 5.887183958151700125e+01 4.966454304216609472e+01 5.700000000000000000e+01 1.493605056669572662e+02 6.144143610412825041e+01 1.640000000000000000e+02 0.000000000000000000e+00
1.475514184397163149e+02 6.734358256467530168e+01 1.440000000000000000e+02 4.365721040189125546e+01 4.861842541277606244e+01 2.200000000000000000e+01 1.189033687943262407e+02 7.496388295383633249e+01 1.758522231909328752e+02 3.628504621402626640e+01 1.680000000000000000e+02 5.887183958151700125e+01 4.966454304216609472e+01 5.700000000000000000e+01 1.493605056669572662e+02 6.144143610412825041e+01 1.640000000000000000e+02 0.000000000000000000e+00
1.094060283687943347e+01 1.759099158601860324e+01 0.000000000000000000e+00 1.044063238770685587e+02 5.387608446926219585e+01 8.900000000000000000e+01 3.794326241134751698e-01 2.824601088523877923e+00 1.274760244115082841e+01 1.658450214325915084e+01 1.000000000000000000e+00 1.229067131647776847e+02 4.050916154903672606e+01 1.010000000000000000e+02 1.063644289450741132e-01 8.140138848741033106e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.475514184397163149e+02 6.734358256467530168e+01 1.440000000000000000e+02 4.250827423167848451e+01 4.899963142236514813e+01 2.100000000000000000e+01 1.191421394799054383e+02 7.475247299946738622e+01 1.758522231909328752e+02 3.628504621402626640e+01 1.680000000000000000e+02 5.887183958151700125e+01 4.966454304216609472e+01 5.700000000000000000e+01 1.493605056669572662e+02 6.144143610412825041e+01 1.640000000000000000e+02 0.000000000000000000e+00
1.247638888888888857e+02 6.915366097330853279e+01 1.070000000000000000e+02 1.204352836879432687e+02 6.228279474316170905e+01 1.050000000000000000e+02 3.958333333333333481e+00 2.204079017951917052e+01 1.513225806451612812e+02 5.460117461684363604e+01 1.200000000000000000e+02 1.436765475152571980e+02 4.832340736462072073e+01 1.170000000000000000e+02 4.207497820401045807e+00 2.539715255508952652e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.979521276595744794e+01 4.029871867059018342e+01 6.000000000000000000e+00 3.722695035460992585e+01 5.506998476183674285e+01 5.000000000000000000e+00 1.199674940898345170e+02 7.194510980714738935e+01 3.579904097646033279e+01 4.324274237421563782e+01 1.100000000000000000e+01 4.598169136878814101e+01 6.137192500083027369e+01 9.000000000000000000e+00 1.462515257192676472e+02 5.637054310325453343e+01 1.300000000000000000e+02 0.000000000000000000e+00
2.956678486997635957e+01 4.220420954566644411e+01 0.000000000000000000e+00 3.382062647754137430e+01 5.501238341215130845e+01 0.000000000000000000e+00 1.215189125295508319e+02 6.989429876098780881e+01 3.579904097646033279e+01 4.324274237421563782e+01 1.100000000000000000e+01 4.598169136878814101e+01 6.137192500083027369e+01 9.000000000000000000e+00 1.462515257192676472e+02 5.637054310325453343e+01 1.300000000000000000e+02 0.000000000000000000e+00
1.094509456264775480e+02 6.091534803943390841e+01 1.070000000000000000e+02 1.058723404255319167e+02 6.396732610806883912e+01 1.050000000000000000e+02 1.077390661938534322e+02 6.239678615926523975e+01 1.250706190061028735e+02 5.351320250251725241e+01 1.190000000000000000e+02 1.251351351351351298e+02 5.417094945310115151e+01 1.170000000000000000e+02 1.256534437663469959e+02 5.413726736208877810e+01 1.190000000000000000e+02 0.000000000000000000e+00
4.432328605200945404e+00 1.767710536688815282e+01 0.000000000000000000e+00 1.111273640661938487e+02 6.301300127134134499e+01 9.400000000000000000e+01 1.130821513002364043e+02 7.181685804784021343e+01 5.012641673931996777e+00 1.865852733418410025e+01 0.000000000000000000e+00 1.327593722755013061e+02 5.131807224992995486e+01 1.200000000000000000e+02 1.401822144725370549e+02 5.886485724637221750e+01 1.350000000000000000e+02 0.000000000000000000e+00
2.956678486997635957e+01 4.220420954566644411e+01 0.000000000000000000e+00 3.382062647754137430e+01 5.501238341215130845e+01 0.000000000000000000e+00 1.215189125295508319e+02 6.989429876098780881e+01 3.579904097646033279e+01 4.324274237421563782e+01 1.100000000000000000e+01 4.598169136878814101e+01 6.137192500083027369e+01 9.000000000000000000e+00 1.462515257192676472e+02 5.637054310325453343e+01 1.300000000000000000e+02 0.000000000000000000e+00
1.487248817966903118e+02 6.496794732751348533e+01 1.440000000000000000e+02 4.527039007092198375e+01 4.903249993592054068e+01 2.400000000000000000e+01 1.172612293144208024e+02 7.707766621545859209e+01 1.748230165649520416e+02 3.700175627164606595e+01 1.650000000000000000e+02 5.827462946817785650e+01 5.007889583396401179e+01 5.700000000000000000e+01 1.479821272885789085e+02 6.257331973904108224e+01 1.640000000000000000e+02 0.000000000000000000e+00
1.247718676122931498e+02 6.865072432892129939e+01 1.070000000000000000e+02 1.190777186761229274e+02 6.375197711667398437e+01 1.050000000000000000e+02 5.037529550827422931e+00 2.409286992308976494e+01 1.506015693112467204e+02 5.495566031675220131e+01 1.140000000000000000e+02 1.429616390584132546e+02 4.861174143670209702e+01 1.120000000000000000e+02 4.196599825632083558e+00 2.544108133807742078e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.371453900709219909e+00 1.762597416490956093e+01 0.000000000000000000e+00 1.089417848699763596e+02 6.532007376397052667e+01 9.400000000000000000e+01 1.151802600472813225e+02 6.925785674885830190e+01 5.068875326939843440e+00 1.873824092407446074e+01 0.000000000000000000e+00 1.329524847428073144e+02 5.116644557653753367e+01 1.200000000000000000e+02 1.403435047951176955e+02 5.865266266704667686e+01 1.340000000000000000e+02 0.000000000000000000e+00
1.489317375886524815e+02 6.473565823119569984e+01 1.460000000000000000e+02 4.509840425531914576e+01 4.921179630737687916e+01 2.400000000000000000e+01 1.199692671394799106e+02 7.422767592655847579e+01 1.749838709677419217e+02 3.678086337669191863e+01 1.650000000000000000e+02 5.827637314734089102e+01 4.994832019443811078e+01 5.700000000000000000e+01 1.481211857018308535e+02 6.228387325499117821e+01 1.620000000000000000e+02 0.000000000000000000e+00
1.060933806146572067e+02 6.363765651987925054e+01 1.060000000000000000e+02 1.078540189125295541e+02 6.176008327179938817e+01 1.050000000000000000e+02 1.082316784869976374e+02 6.198915190515410245e+01 1.253949433304271963e+02 5.345494147227281445e+01 1.190000000000000000e+02 1.254673060156931115e+02 5.409730427233947836e+01 1.180000000000000000e+02 1.259965126416739309e+02 5.407653836727870100e+01 1.200000000000000000e+02 0.000000000000000000e+00
1.060933806146572067e+02 6.363765651987925054e+01 1.060000000000000000e+02 1.059509456264775480e+02 6.400464913894094821e+01 1.050000000000000000e+02 1.086264775413711590e+02 6.171234140304282079e+01 1.253949433304271963e+02 5.345494147227281445e+01 1.190000000000000000e+02 1.254673060156931115e+02 5.409730427233947836e+01 1.180000000000000000e+02 1.259965126416739309e+02 5.407653836727870100e+01 1.200000000000000000e+02 0.000000000000000000e+00
1.261820330969267090e+01 2.287829294385529622e+01 0.000000000000000000e+00 1.022041962174940863e+02 5.629945133979943250e+01 8.900000000000000000e+01 1.721631205673758824e+00 8.772771392584211014e+00 1.258544027898866524e+01 1.660827140417016423e+01 1.000000000000000000e+00 1.220056669572798569e+02 4.069573090211273581e+01 9.750000000000000000e+01 8.238884045335657935e-02 6.834156067308100324e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.065543735224586186e+01 4.067708650353768718e+01 6.000000000000000000e+00 3.798936170212765973e+01 5.514662814757105735e+01 6.000000000000000000e+00 1.189462174940898365e+02 7.261816857838309147e+01 3.547820401046207195e+01 4.315966792702747057e+01 1.200000000000000000e+01 4.557628596338273752e+01 6.120755259209471433e+01 6.000000000000000000e+00 1.451556233653007837e+02 5.692116423113161972e+01 1.290000000000000000e+02 0.000000000000000000e+00
2.581176122931442052e+01 3.947942536509515321e+01 0.000000000000000000e+00 3.633008274231678314e+01 5.488261785650126257e+01 1.000000000000000000e+00 1.215673758865248288e+02 6.934446224423008687e+01 3.547820401046207195e+01 4.315966792702747057e+01 1.200000000000000000e+01 4.557628596338273752e+01 6.120755259209471433e+01 6.000000000000000000e+00 1.451556233653007837e+02 5.692116423113161972e+01 1.290000000000000000e+02 0.000000000000000000e+00
1.493809101654846359e+02 6.420364598709988968e+01 1.450000000000000000e+02 4.250000000000000000e+01 4.885845818453763911e+01 1.900000000000000000e+01 1.184991134751773103e+02 7.512610359451934983e+01 1.737214472537053211e+02 3.808728449367967528e+01 1.640000000000000000e+02 5.778770706190061190e+01 5.007720113802572115e+01 5.650000000000000000e+01 1.469938971229293827e+02 6.326064567674293215e+01 1.600000000000000000e+02 0.000000000000000000e+00
1.487003546099290645e+02 6.464008867339245512e+01 1.450000000000000000e+02 4.637056737588652311e+01 4.950488701342892028e+01 2.400000000000000000e+01 1.206654846335697329e+02 7.379173565359373299e+01 1.737214472537053211e+02 3.808728449367967528e+01 1.640000000000000000e+02 5.778770706190061190e+01 5.007720113802572115e+01 5.650000000000000000e+01 1.469938971229293827e+02 6.326064567674293215e+01 1.600000000000000000e+02 0.000000000000000000e+00
1.355673758865248146e+01 2.378013893559893432e+01 0.000000000000000000e+00 1.051007683215130015e+02 5.364295277469730649e+01 8.900000000000000000e+01 4.544030732860520061e+00 2.046962980880929095e+01 1.248256320836966005e+01 1.656082817593544476e+01 0.000000000000000000e+00 1.209607672188317338e+02 4.114301120469191630e+01 9.600000000000000000e+01 6.887532693984306509e-02 6.411892620143752053e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.224657210401891234e+02 7.122039433781425544e+01 1.070000000000000000e+02 1.200803782505910107e+02 6.225149683731121542e+01 1.050000000000000000e+02 3.007387706855792153e+00 2.089002793044541662e+01 1.495043591979075757e+02 5.554549748964613087e+01 1.115000000000000000e+02 1.418857890148212846e+02 4.917347402644987397e+01 1.090000000000000000e+02 4.180034873583260868e+00 2.519305274351603430e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.043291962174940934e+01 1.529482495603070724e+01 0.000000000000000000e+00 1.024778368794326298e+02 5.589458463517198084e+01 8.900000000000000000e+01 3.009751773049645251e+00 1.413817199170347472e+01 1.256800348735832529e+01 1.666128658166053711e+01 0.000000000000000000e+00 1.216355710549258902e+02 4.090005967195037329e+01 9.700000000000000000e+01 7.236268526591106698e-02 6.582544730453095960e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.390957446808510412e+00 1.520890544243912679e+01 0.000000000000000000e+00 1.016161347517730462e+02 5.717957373222832729e+01 8.900000000000000000e+01 3.009751773049645251e+00 1.413817199170347472e+01 1.256800348735832529e+01 1.666128658166053711e+01 0.000000000000000000e+00 1.216355710549258902e+02 4.090005967195037329e+01 9.700000000000000000e+01 7.236268526591106698e-02 6.582544730453095960e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.272890070921985881e+02 6.687855810349317665e+01 1.070000000000000000e+02 1.179979314420803718e+02 6.531852982508613081e+01 1.050000000000000000e+02 4.651300236406619604e+00 2.291457136958275953e+01 1.502798605056669601e+02 5.520160533639852218e+01 1.140000000000000000e+02 1.426107236268526606e+02 4.883676249116513901e+01 1.100000000000000000e+02 4.197035745422842190e+00 2.546256410521431235e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.495499408983451417e+02 6.434916839252660736e+01 1.440000000000000000e+02 4.267700945626477704e+01 4.898003396031946011e+01 2.250000000000000000e+01 1.187931442080378304e+02 7.521372856612312319e+01 1.746268526591107104e+02 3.721356509590861350e+01 1.650000000000000000e+02 5.817523975588491680e+01 5.013721170166943608e+01 5.650000000000000000e+01 1.477942458587619967e+02 6.274626420917885383e+01 1.635000000000000000e+02 0.000000000000000000e+00
9.441784869976359573e+00 1.520654226915199381e+01 0.000000000000000000e+00 1.041906028368794352e+02 5.412427162840732819e+01 8.900000000000000000e+01 4.205082742316784694e-01 2.982940895271528614e+00 1.256800348735832529e+01 1.666128658166053711e+01 0.000000000000000000e+00 1.216355710549258902e+02 4.090005967195037329e+01 9.700000000000000000e+01 7.236268526591106698e-02 6.582544730453095960e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.908037825059101777e+01 4.096932823615370722e+01 1.000000000000000000e+00 3.672960992907801625e+01 5.560243776514695924e+01 0.000000000000000000e+00 1.196973995271867608e+02 7.222616856695124454e+01 3.571708805579773127e+01 4.326726711645115131e+01 1.200000000000000000e+01 4.589407149084568260e+01 6.141592611485958741e+01 9.000000000000000000e+00 1.460152571926765575e+02 5.654565270275653432e+01 1.310000000000000000e+02 0.000000000000000000e+00
1.447739361702127781e+02 6.987773022356171282e+01 1.440000000000000000e+02 4.685904255319148604e+01 4.811662644998366289e+01 2.600000000000000000e+01 1.164473995271867608e+02 7.799804249285648439e+01 1.725858761987794310e+02 4.037245181935583105e+01 1.650000000000000000e+02 5.770662598081953121e+01 5.026839715055490387e+01 5.600000000000000000e+01 1.463849171752397638e+02 6.432451347028154487e+01 1.620000000000000000e+02 0.000000000000000000e+00
2.597754137115839157e+01 3.954739612828192463e+01 0.000000000000000000e+00 3.732269503546099543e+01 5.531142653863800263e+01 0.000000000000000000e+00 1.186341607565011884e+02 7.331592534158477292e+01 3.532258064516128826e+01 4.326757893893987728e+01 1.000000000000000000e+01 4.548648648648648418e+01 6.140283568889073962e+01 7.000000000000000000e+00 1.441647776809067238e+02 5.813241248977801234e+01 1.260000000000000000e+02 0.000000000000000000e+00
1.263729314420803718e+02 6.717609739795408075e+01 1.070000000000000000e+02 1.208501773049645323e+02 6.201795438931559090e+01 1.050000000000000000e+02 2.923167848699763649e+00 2.101139525091721794e+01 1.486203138622493327e+02 5.679081936046497958e+01 1.130000000000000000e+02 1.409646904969485490e+02 5.043796910149938384e+01 1.110000000000000000e+02 4.188317349607672213e+00 2.540768412851938862e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.276938534278959878e+02 6.681919791831238342e+01 1.070000000000000000e+02 1.167136524822695094e+02 6.655257864106553711e+01 1.050000000000000000e+02 5.393026004728132428e+00 2.371528366888697903e+01 1.486203138622493327e+02 5.679081936046497958e+01 1.130000000000000000e+02 1.409646904969485490e+02 5.043796910149938384e+01 1.110000000000000000e+02 4.188317349607672213e+00 2.540768412851938862e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.458924349881796978e+00 1.772751706399755278e+01 0.000000000000000000e+00 1.112443853427895988e+02 6.296860472681272825e+01 9.400000000000000000e+01 1.119228723404255277e+02 7.304312108831169326e+01 4.836530078465562710e+00 1.831542980531829201e+01 0.000000000000000000e+00 1.310989537925021864e+02 5.277130891983775740e+01 1.190000000000000000e+02 1.385675675675675791e+02 6.052005448788578690e+01 1.330000000000000000e+02 0.000000000000000000e+00
1.218138297872340416e+02 7.221202428794659056e+01 1.070000000000000000e+02 1.163767730496453936e+02 6.703615387408362380e+01 1.050000000000000000e+02 6.761229314420804215e+00 2.663639168660362699e+01 1.486203138622493327e+02 5.679081936046497958e+01 1.130000000000000000e+02 1.409646904969485490e+02 5.043796910149938384e+01 1.110000000000000000e+02 4.188317349607672213e+00 2.540768412851938862e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.504131205673758984e+02 6.232981192277298987e+01 1.450000000000000000e+02 4.335549645390070594e+01 4.829407594319860664e+01 2.100000000000000000e+01 1.185047281323877115e+02 7.514841093188881871e+01 1.731608544027898802e+02 3.900051217291264294e+01 1.650000000000000000e+02 5.764734088927637146e+01 5.018551329707377562e+01 5.500000000000000000e+01 1.465732345248474360e+02 6.377450875648962381e+01 1.590000000000000000e+02 0.000000000000000000e+00
9.329787234042553834e+00 1.513854416184308782e+01 0.000000000000000000e+00 1.005930851063829721e+02 5.795678537580199929e+01 8.900000000000000000e+01 3.876773049645390046e+00 1.655185288815834710e+01 1.245815170008718376e+01 1.658942482241702621e+01 0.000000000000000000e+00 1.205078465562336589e+02 4.156411921880508942e+01 9.600000000000000000e+01 6.713164777680906414e-02 6.317872016028355242e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.226743498817966938e+01 3.743027786096864418e+01 0.000000000000000000e+00 1.134604018912529568e+02 6.464157107426763105e+01 1.030000000000000000e+02 1.136690307328605201e+02 7.450534139708679504e+01 4.928945074106364288e+00 1.840609686866201855e+01 0.000000000000000000e+00 1.311255448997384576e+02 5.259419184814095161e+01 1.170000000000000000e+02 1.385876198779424726e+02 6.024506002461131970e+01 1.320000000000000000e+02 0.000000000000000000e+00
1.050020685579196282e+02 6.798781567918953783e+01 1.010000000000000000e+02 1.105650118203309660e+02 6.319926949511499714e+01 1.020000000000000000e+02 1.112854609929078009e+02 6.328528002663729524e+01 1.209428945074106423e+02 5.619458626382099453e+01 1.080000000000000000e+02 1.210571054925893577e+02 5.687930413954302367e+01 1.060000000000000000e+02 1.215340017436791697e+02 5.682427081874390495e+01 1.080000000000000000e+02 0.000000000000000000e+00
1.479621749408983362e+02 6.641032533862252762e+01 1.450000000000000000e+02 5.027777777777777857e+01 5.673619766567180278e+01 2.600000000000000000e+01 1.177166075650118273e+02 7.910223437459924867e+01 1.712471665213600716e+02 4.147745922328386570e+01 1.630000000000000000e+02 5.759503051438534982e+01 5.114805246397785510e+01 5.500000000000000000e+01 1.452018308631211880e+02 6.475663498978839527e+01 1.570000000000000000e+02 0.000000000000000000e+00
